id_buku;isbn;title;penulis_full;tempat;penerbit;year;sinta_id;_sys_date_processed;category;nama_versi_kepegawaian;nama_versi_akademik;jenis_pegawai;jurusan;fakultas
38569;9786025022128;KIMIA 1;Taslim Ersam...[et al.];Surabaya;Media Bersaudara, CV;2018;28963;2022-11-10 00:07:24;buku ajar;Prof. Hamzah Fansuri, S.Si., M.Si., Ph.D.;Prof. Hamzah Fansuri, S.Si., M.Si., Ph.D.;Dosen;Kimia;Fakultas Sains dan Analitika Data
36208;9786024011499;Karakterisasi Struktur Padatan;Didik Prasetyoko, Hamzah Fansuri, Yatim Lailun Ni'mah, Arif Fadlan;Yogyakarta;Deepublish;2016;28963;2022-11-10 00:07:24;buku referensi;Prof. Hamzah Fansuri, S.Si., M.Si., Ph.D.;Prof. Hamzah Fansuri, S.Si., M.Si., Ph.D.;Dosen;Kimia;Fakultas Sains dan Analitika Data
92375;9786233900171;Pengantar pembelajaran mesin;Penulis Mohammad Isa Irawan;;CV. Pustaka Ilalang;2021;29056;2022-11-10 00:07:24;;Prof. Dr. Drs. Mohammad Isa Irawan, M.T.;Prof. Dr. Drs. Mohammad Isa Irawan, M.T.;Dosen;Matematika;Fakultas Sains dan Analitika Data
43161;9786026715951;Bioinformatika : perspektif matematika pada analisis sekuens dan filogenetika;Oleh Siti Amiroch...[et al.];Lamongan;CV. Pustaka Ilalang;2018;29056;2022-11-10 00:07:24;;Prof. Dr. Drs. Mohammad Isa Irawan, M.T.;Prof. Dr. Drs. Mohammad Isa Irawan, M.T.;Dosen;Matematika;Fakultas Sains dan Analitika Data
96684;9786237060772;Pengolahan sinyal digital;Suwadi, Titiek Suryani;Bandung;Refika Aditama;2020;29086;2022-11-10 00:07:24;;Prof.Dr.Ir. Titiek Suryani, M.T.;Prof.Dr. Ir. Titiek Suryani, M.T.;Dosen;Teknik Telekomunikasi;Fakultas Teknologi Elektro dan Informatika Cerdas
60067;9786025022166;Catatan relawan ITS [sumber elektronis] : sebuah misi kemanusiaan untuk Lombok;Lalu Muhamad Jaelani ... [et al.];;Media Bersaudara, CV;2020;29106;2022-11-10 00:07:24;;Prof. Lalu Muhamad Jaelani, S.T., M.Sc., Ph.D.;Prof. Lalu Muhamad Jaelani, S.T., M.Sc., Ph.D.;Dosen;Teknik Geomatika;Fakultas Teknik Sipil, Perencanaan, dan Kebumian
58707;9786025022104;Pulau poteran: menuju pulau kecil mandiri;Nengah Dwianita Kuswytasari;Surabaya;Media Bersaudara, CV;2017;29106;2022-11-10 00:07:24;;Prof. Lalu Muhamad Jaelani, S.T., M.Sc., Ph.D.;Prof. Lalu Muhamad Jaelani, S.T., M.Sc., Ph.D.;Dosen;Teknik Geomatika;Fakultas Teknik Sipil, Perencanaan, dan Kebumian
58708;9781498700719;Remote Sensing for Sustainability;Bunkei Matsushita, Wei Yang, Lalu Muhamad Jaelani, Fajar Setiawan, Takehiko Fukushima;New York;CRC Press;2016;29106;2022-11-10 00:07:24;;Prof. Lalu Muhamad Jaelani, S.T., M.Sc., Ph.D.;Prof. Lalu Muhamad Jaelani, S.T., M.Sc., Ph.D.;Dosen;Teknik Geomatika;Fakultas Teknik Sipil, Perencanaan, dan Kebumian
48017;9786027430945;SMART CITY: KONSEP, MODEL, & TEKNOLOGI;Bangun Muljo Sukojo... [et al.];Surabaya;Asosiasi Sistem Informasi Indonesia (AISINDO);2019;29377;2022-11-10 00:07:24;lainnya;Ardy Maulidy Navastara, S.T., M.T.;Ardy Maulidy Navastara, S.T., M.T.;Dosen;Perencanaan Wilayah dan Kota;Fakultas Teknik Sipil, Perencanaan, dan Kebumian
96504;9786026814531;Semantic web  dan linked data;Nur Aini Rakhmawati;;Sibuku Media;2015;29400;2022-11-10 00:07:24;;Prof. Nur Aini Rakhmawati, S.Kom., M.Sc.Eng., Ph.D.;Prof. Nur Aini Rakhmawati, S.Kom., M.Sc.Eng., Ph.D.;Dosen;Sistem Informasi;Fakultas Teknologi Elektro dan Informatika Cerdas
61211;9786025171130;Sistem pengaturan dasar;Yoga Alif Kurnia Utama;;Aseni;2018;29468;2022-11-10 00:07:24;;Ir. Hendra Kusuma, M.Eng.Sc.;Dr. Ir. Hendra Kusuma, M.Eng.Sc.;Dosen;Teknik Elektro;Fakultas Teknologi Elektro dan Informatika Cerdas
21062;9786025037504;Manajemen proses bisnis;Riyanarto Sarno, Abdul Charis Fauzan, Afina Lina Nurlaili, Dewi Rahmawati, Kelly Rossa Sungkono;Surabaya;PT ITS Tekno Sains;2017;29555;2022-11-10 00:07:24;buku referensi;Prof. Drs.Ec. Ir. Riyanarto Sarno, M.Sc., Ph.D.;Prof. Drs.Ec. Ir. Riyanarto Sarno, M.Sc., Ph.D.;Dosen;Teknik Informatika;Fakultas Teknologi Elektro dan Informatika Cerdas
21068;9789792930726;ANALISIS DAN DESAIN BERORIENTASI SERVIS UNTUK APLIKASI MANAJEMEN PROYEK;Riyanarto Sarno;Yogyakarta;Andi Publisher;2012;29555;2022-11-10 00:07:24;;Prof. Drs.Ec. Ir. Riyanarto Sarno, M.Sc., Ph.D.;Prof. Drs.Ec. Ir. Riyanarto Sarno, M.Sc., Ph.D.;Dosen;Teknik Informatika;Fakultas Teknologi Elektro dan Informatika Cerdas
21065;9789792931105;Semantic Search;Riyanarto Sarno, Yeni Anistyasari, Rahimi Fitri;Yogyakarta;Andi Publisher;2012;29555;2022-11-10 00:07:24;;Prof. Drs.Ec. Ir. Riyanarto Sarno, M.Sc., Ph.D.;Prof. Drs.Ec. Ir. Riyanarto Sarno, M.Sc., Ph.D.;Dosen;Teknik Informatika;Fakultas Teknologi Elektro dan Informatika Cerdas
21083;9789797566784;"Metode Framework Writing; Kiat Sukses Menulis";Riyanarto Sarno, Anisah Herdiyanti;Surabaya;Graha Ilmu;2010;29555;2022-11-10 00:07:24;;Prof. Drs.Ec. Ir. Riyanarto Sarno, M.Sc., Ph.D.;Prof. Drs.Ec. Ir. Riyanarto Sarno, M.Sc., Ph.D.;Dosen;Teknik Informatika;Fakultas Teknologi Elektro dan Informatika Cerdas
21077;9789798897399;Strategi Sukses Bisnis dengan Teknologi Informasi;Riyanarto Sarno;Surabaya;ITS Press;2009;29555;2022-11-10 00:07:24;;Prof. Drs.Ec. Ir. Riyanarto Sarno, M.Sc., Ph.D.;Prof. Drs.Ec. Ir. Riyanarto Sarno, M.Sc., Ph.D.;Dosen;Teknik Informatika;Fakultas Teknologi Elektro dan Informatika Cerdas
21071;9789798897429;STRATEGI SUKSES BISNIS DENGAN TI;Riyanarto Sarno;Surabaya;ITS Press;2009;29555;2022-11-10 00:07:24;;Prof. Drs.Ec. Ir. Riyanarto Sarno, M.Sc., Ph.D.;Prof. Drs.Ec. Ir. Riyanarto Sarno, M.Sc., Ph.D.;Dosen;Teknik Informatika;Fakultas Teknologi Elektro dan Informatika Cerdas
21080;9789798897405;SISTEM MANAJEMEN KEAMANAN INFORMASI  Teori, Perancangan dan Implementasi Berbasis ISO 27001;Riyanarto Sarno;Surabaya;ITS Press;2009;29555;2022-11-10 00:07:24;;Prof. Drs.Ec. Ir. Riyanarto Sarno, M.Sc., Ph.D.;Prof. Drs.Ec. Ir. Riyanarto Sarno, M.Sc., Ph.D.;Dosen;Teknik Informatika;Fakultas Teknologi Elektro dan Informatika Cerdas
40986;9789535107491;Book title: Numerical Simulation - From Theory to Industry  Chapter title: 3D Finite Element Simulation of T-Joint Fillet Weld: Effect of Various Welding Sequences on the Residual Stresses and Distort;Nur Syahroni, Mas Irfan Purbawanto Hidayat;The Shard, 25th floor  32 London Bridge Street  Lo;Intechopen;2012;29602;2022-11-10 00:07:24;;Nur Syahroni, S.T., M.T., Ph.D.;Nur Syahroni, S.T., M.T., Ph.D.;Dosen;Teknik Kelautan;Fakultas Teknologi Kelautan
11849;9789792966602;Pengantar untuk Simulasi Proses dengan Aspen Hysys;Heru Setyawan;Yogyakarta;Andi Publisher;2017;29619;2022-11-10 00:07:24;;Prof. Dr. Ir. Heru Setyawan, M.Eng.;Prof. Dr. Ir. Heru Setyawan, M.Eng.;Dosen;Teknik Kimia;Fakultas Teknologi Industri dan Rekayasa Sistem
11854;9786020917443;Matematika Teknik Kimia;Ali Altway, Lindu Sunarko, Setiyo Gunawan, Margono, Heru Setyawan, Tantular Nurtono;Surabaya;ITS Press;2015;29619;2022-11-10 00:07:24;;Prof. Dr. Ir. Heru Setyawan, M.Eng.;Prof. Dr. Ir. Heru Setyawan, M.Eng.;Dosen;Teknik Kimia;Fakultas Teknologi Industri dan Rekayasa Sistem
11851;9786029494778;Kimia Fisika;Heru Setyawan;Surabaya;ITS Press;2013;29619;2022-11-10 00:07:24;;Prof. Dr. Ir. Heru Setyawan, M.Eng.;Prof. Dr. Ir. Heru Setyawan, M.Eng.;Dosen;Teknik Kimia;Fakultas Teknologi Industri dan Rekayasa Sistem
11852;9786029494105;Proses Perpindahan;Ali Altway, Sugeng Winardi, Heru Setyawan;Surabaya;ITS Press;2012;29619;2022-11-10 00:07:24;;Prof. Dr. Ir. Heru Setyawan, M.Eng.;Prof. Dr. Ir. Heru Setyawan, M.Eng.;Dosen;Teknik Kimia;Fakultas Teknologi Industri dan Rekayasa Sistem
29015;9781536135619;Utilization of Calophyllum Inophyllum Seed Oil,  In Seed Oil: Production, Uses, and Benefits, Editor Hong Nguyen Khanh Dieu,;Setiyo Gunawan*, Hakun Wirawasista Aparamarta, and Yi-Hsu Ju;New York;Nova Publisher;2018;29624;2022-11-10 00:07:24;;Prof. Setiyo Gunawan, S.T., Ph.D.;Prof. Setiyo Gunawan, S.T., Ph.D.;Dosen;Teknik Pangan;Fakultas Teknologi Industri dan Rekayasa Sistem
29018;9781536129120;Utilization of rice bran  In Rice and Rice Straw: Production, Cultivation, and Uses, Editor Asama Timayev and Gada kadyrov;Gunawan, S.;New York;Nova Publisher;2018;29624;2022-11-10 00:07:24;;Prof. Setiyo Gunawan, S.T., Ph.D.;Prof. Setiyo Gunawan, S.T., Ph.D.;Dosen;Teknik Pangan;Fakultas Teknologi Industri dan Rekayasa Sistem
29051;9781536103076;Utilization of modified cassava flour and its by products  In Handbook on Cassava_ Production, Potential Uses and Recent Advances, Editor Clarissa Klein;Setiyo Gunawan *, Zikrina Istighfarah, Hakun Wirawasista Aparamarta, Firdaus Syarifah and Ira Dwitasari;New York;Nova Publisher;2017;29624;2022-11-10 00:07:24;;Prof. Setiyo Gunawan, S.T., Ph.D.;Prof. Setiyo Gunawan, S.T., Ph.D.;Dosen;Teknik Pangan;Fakultas Teknologi Industri dan Rekayasa Sistem
29069;9781611220926;Soybean deodorizer distillate: An Integrated isolation and analysis method of bioactive compounds In Soybeans Cultivation, uses and nutrition, Editor Jason E Maxwell;"Setiyo Gunawan.; Kasim, N.S.; Ju, Y.H";New York;Nova Publisher;2011;29624;2022-11-10 00:07:24;;Prof. Setiyo Gunawan, S.T., Ph.D.;Prof. Setiyo Gunawan, S.T., Ph.D.;Dosen;Teknik Pangan;Fakultas Teknologi Industri dan Rekayasa Sistem
38100;9786025874079;Teknologi Remediasi Lingkungan;Bieby Voijant Tangahu, Harmin Sulistyaning Titah, Sarwoko Mangkoedijardjo;Sleman;MOBIUS (Graha Ilmu);2018;29651;2022-11-10 00:07:24;;Prof. Bieby Voijant Tangahu, S.T., M.T., Ph.D.;Prof. Bieby Voijant Tangahu, S.T., M.T., Ph.D.;Dosen;Teknik Lingkungan;Fakultas Teknik Sipil, Perencanaan, dan Kebumian
1514;9786020917504;Praktik remediasi lingkungan;penulis, Harmin Sulistyaning, Bieby Fangujan Tangahu, Sarwoko Mangkoedihardjo;Surabaya;ITS Press;2016;29651;2022-11-10 00:07:24;;Prof. Bieby Voijant Tangahu, S.T., M.T., Ph.D.;Prof. Bieby Voijant Tangahu, S.T., M.T., Ph.D.;Dosen;Teknik Lingkungan;Fakultas Teknik Sipil, Perencanaan, dan Kebumian
29489;ISBN 9786029494075;Operasi & Proses Pengolahan Air;Ali Masduqi, Abdu F. Assomadi;Surabaya;itspress;2012;29662;2022-11-10 00:07:24;;Abdu Fadli Assomadi, S.Si., M.T.;Dr. Abdu Fadli Assomadi, S.Si., M.T.;Dosen;Teknik Lingkungan;Fakultas Teknik Sipil, Perencanaan, dan Kebumian
92483;9786239753344;Memahami AI dan Penerapannya [sumber elektronis];"Adhi Dharma Wibawa ... [et al.] ; editor, I Ketut Gunarta ; penyunting, I Ketut Gunarta";Surabaya;PT ITS Tekno Sains;2021;29730;2022-11-10 00:07:24;;Dr. Adhi Dharma Wibawa, S.T., M.T.;Dr. Adhi Dharma Wibawa, S.T., M.T.;Dosen;Teknologi Kedokteran;Fakultas Kedokteran dan Kesehatan
57618;9786026035714;Praktikum teknologi beton dan bahan (RC14 â?? 1323);Januarti Jaya Ekaputri, Priyo Suprobo;;Litera Jannata Perkasa;2018;29763;2022-11-10 00:07:24;;Dr.Eng. Januarti Jaya Ekaputri, S.T., M.T.;Dr.Eng. Januarti Jaya Ekaputri, S.T., M.T.;Dosen;Teknik Sipil;Fakultas Teknik Sipil, Perencanaan, dan Kebumian
57616;9786027861596;Rahasia menulis artikel jurnal internasional;Januarti Jaya Ekaputri nan Iie Astuti;;ITB Press;2017;29763;2022-11-10 00:07:24;;Dr.Eng. Januarti Jaya Ekaputri, S.T., M.T.;Dr.Eng. Januarti Jaya Ekaputri, S.T., M.T.;Dosen;Teknik Sipil;Fakultas Teknik Sipil, Perencanaan, dan Kebumian
57630;9786029494174;Mekanika teknik statis tertentu;Triwulan, R. Soewardojo, Januarti Jaya Ekaputri;;ITS Press;2012;29763;2022-11-10 00:07:24;;Dr.Eng. Januarti Jaya Ekaputri, S.T., M.T.;Dr.Eng. Januarti Jaya Ekaputri, S.T., M.T.;Dosen;Teknik Sipil;Fakultas Teknik Sipil, Perencanaan, dan Kebumian
38569;9786025022128;KIMIA 1;Taslim Ersam...[et al.];Surabaya;Media Bersaudara, CV;2018;5972678;2022-11-10 00:07:24;buku ajar;Prof. Dr.rer.nat. Fredy Kurniawan, S.Si., M.Si.;Prof. Dr.rer.nat. Fredy Kurniawan, S.Si., M.Si.;Dosen;Kimia;Fakultas Sains dan Analitika Data
12794;9786020917771;Sains analitik fundamental series;Fredy Kurniawan;Surabaya;ITS Press;2017;5972678;2022-11-10 00:07:24;;Prof. Dr.rer.nat. Fredy Kurniawan, S.Si., M.Si.;Prof. Dr.rer.nat. Fredy Kurniawan, S.Si., M.Si.;Dosen;Kimia;Fakultas Sains dan Analitika Data
38569;9786025022128;KIMIA 1;Taslim Ersam...[et al.];Surabaya;Media Bersaudara, CV;2018;5975478;2022-11-10 00:07:24;buku ajar;Prof. Dr. Drs. Djoko Hartanto, M.Si.;Prof. Dr. Drs. Djoko Hartanto, M.Si.;Dosen;Kimia;Fakultas Sains dan Analitika Data
89818;9786233180276;Keberlanjutan pengelolaan infrastruktur dan lingkungan dalam era normal baru : bunga rampai;"Putu Rudy Setiawan ... [et al.] ; editor, I. D. A. A. Warmadewanthi, Dian Saptarini";Book Chapter;ITS Press;2021;5975482;2022-11-10 00:07:24;;Christiono Utomo, S.T., M.T., Ph.D.;Dr. Christiono Utomo, S.T., M.T.;Dosen;Teknik Sipil;Fakultas Teknik Sipil, Perencanaan, dan Kebumian
88085;9786230225574;Monograf manajemen desain : keputusan desain berbasis nilai;Christiono Utomo ... [et al.];Yogyakarta;Deepublish;2021;5975482;2022-11-10 00:07:24;;Christiono Utomo, S.T., M.T., Ph.D.;Dr. Christiono Utomo, S.T., M.T.;Dosen;Teknik Sipil;Fakultas Teknik Sipil, Perencanaan, dan Kebumian
88084;9786230219429;Manajemen desain : faktor keberlanjutan proyek objek infrastruktur jembatan;penulis, Christiono Utomo, Rezki Aprilianto   Wibowo;Yogyakarta;Deepublish;2020;5975482;2022-11-10 00:07:24;;Christiono Utomo, S.T., M.T., Ph.D.;Dr. Christiono Utomo, S.T., M.T.;Dosen;Teknik Sipil;Fakultas Teknik Sipil, Perencanaan, dan Kebumian
89843;9786239551339;Bangkit bersama masyarakat di era pandemi Covid-19;Irmina Kris Murwani, Afifah Rosyidah, Ratna Ediati, Didik Prasetyoko, Sutikno, Soedarso, Novianti Ika Sari;Surabaya;PT ITS Tekno Sains;2020;5975482;2022-11-10 00:07:24;buku monograf;Christiono Utomo, S.T., M.T., Ph.D.;Dr. Christiono Utomo, S.T., M.T.;Dosen;Teknik Sipil;Fakultas Teknik Sipil, Perencanaan, dan Kebumian
88083;9786230219436;Manajemen desain: desain bangunan berbasis kinerja;penulis, Sulfiah Dwi Astarini,  Christiono Utomo;Yogyakarta;Deepublish;2020;5975482;2022-11-10 00:07:24;;Christiono Utomo, S.T., M.T., Ph.D.;Dr. Christiono Utomo, S.T., M.T.;Dosen;Teknik Sipil;Fakultas Teknik Sipil, Perencanaan, dan Kebumian
48017;9786027430945;SMART CITY: KONSEP, MODEL, & TEKNOLOGI;Bangun Muljo Sukojo... [et al.];Surabaya;Asosiasi Sistem Informasi Indonesia (AISINDO);2019;5975482;2022-11-10 00:07:24;lainnya;Christiono Utomo, S.T., M.T., Ph.D.;Dr. Christiono Utomo, S.T., M.T.;Dosen;Teknik Sipil;Fakultas Teknik Sipil, Perencanaan, dan Kebumian
140208;9786233180849;Peningkatan keterampilan masyarakat;"penulis, Kartika Nuswantara ... [et al.] ; editor, Sutikno ... [et al.]";Surabaya;ITS Press;2021;5975665;2022-11-10 00:07:24;buku monograf;Prof. Dr.rer.nat. Irmina Kris Murwani, M.Si.;Prof. Dr.rer.nat. Irmina Kris Murwani, M.Si.;Dosen;Kimia;Fakultas Sains dan Analitika Data
89843;9786239551339;Bangkit bersama masyarakat di era pandemi Covid-19;Irmina Kris Murwani, Afifah Rosyidah, Ratna Ediati, Didik Prasetyoko, Sutikno, Soedarso, Novianti Ika Sari;Surabaya;PT ITS Tekno Sains;2020;5975665;2022-11-10 00:07:24;buku monograf;Prof. Dr.rer.nat. Irmina Kris Murwani, M.Si.;Prof. Dr.rer.nat. Irmina Kris Murwani, M.Si.;Dosen;Kimia;Fakultas Sains dan Analitika Data
38569;9786025022128;KIMIA 1;Taslim Ersam...[et al.];Surabaya;Media Bersaudara, CV;2018;5975665;2022-11-10 00:07:24;buku ajar;Prof. Dr.rer.nat. Irmina Kris Murwani, M.Si.;Prof. Dr.rer.nat. Irmina Kris Murwani, M.Si.;Dosen;Kimia;Fakultas Sains dan Analitika Data
140040;9786028320467;Kimia 1 untuk SMK;Ratna Ediati,   Didik Prasetyoko,   Lukman Atmaja ,  Irmina Kris Murwani,   Hendro Juwono;Jakarta;Direktorat Pembinaan Sekolah Menengah Kejuruan;2008;5975665;2022-11-10 00:07:24;buku ajar;Prof. Dr.rer.nat. Irmina Kris Murwani, M.Si.;Prof. Dr.rer.nat. Irmina Kris Murwani, M.Si.;Dosen;Kimia;Fakultas Sains dan Analitika Data
59292;9786028320450;Kimia Jilid 2 untuk SMK;Ratna Ediati,   Didik Prasetyoko,   Lukman Atmaja ,  Irmina Kris Murwani,   Hendro Juwono;Jakarta;Direktorat Pembinaan Sekolah Menengah Kejuruan;2008;5975665;2022-11-10 00:07:24;buku ajar;Prof. Dr.rer.nat. Irmina Kris Murwani, M.Si.;Prof. Dr.rer.nat. Irmina Kris Murwani, M.Si.;Dosen;Kimia;Fakultas Sains dan Analitika Data
94144;9786236093856;Seputar riset, desain, publikasi, dan hilirisasi produk-produk trandem, sliding tandem, air purifier, dan portable commuter bikes;Bambang Iskandriawan;Surabaya;Nas Media Pustaka;2021;5975725;2022-11-10 00:07:24;;Prof.Dr., Ir. Bambang Iskandriawan, M.Eng.;Prof.Dr., Ir. Bambang Iskandriawan, M.Eng.;Dosen;Desain Produk;Fakultas Desain Kreatif dan Bisnis Digital
48017;9786027430945;SMART CITY: KONSEP, MODEL, & TEKNOLOGI;Bangun Muljo Sukojo... [et al.];Surabaya;Asosiasi Sistem Informasi Indonesia (AISINDO);2019;5975725;2022-11-10 00:07:24;lainnya;Prof.Dr., Ir. Bambang Iskandriawan, M.Eng.;Prof.Dr., Ir. Bambang Iskandriawan, M.Eng.;Dosen;Desain Produk;Fakultas Desain Kreatif dan Bisnis Digital
35358;9781789233698;Hydrogels: Development of PVA/Fe3O4 as Smart Magnetic Hydrogels for Biomedical Applications;Malik Anjelh Baqiya, Ahmad Taufiq, Sunaryono, Munaji, Dita Puspita Sari, Yanurita Dwihapsari and Darminto;;IntechOpen;2018;5975731;2022-11-10 00:07:24;;Yanurita Dwi Hapsari, S.Si., M.Sc.;Yanurita Dwi Hapsari, S.Si., M.Sc.;Dosen;Fisika;Fakultas Sains dan Analitika Data
42842;9789792971293;Business Process Management: Konsep & Implementasi;Mahendrawathi ER, Ph.D;Yogyakarta;Penerbit Andi;2018;5975747;2022-11-10 00:07:24;;Prof. Mahendrawathi ER., S.T., M.Sc., Ph.D.;Prof. Mahendrawathi ER, S.T., M.Sc., Ph.D.;Dosen;Sistem Informasi;Fakultas Teknologi Elektro dan Informatika Cerdas
62053;9786025037528;Simulasi sistem diskrit;I Ketut Gunarta;;PT ITS Tekno Sains;2017;5975755;2022-11-10 00:07:24;;Effi Latiffianti, S.T., M.Sc.;Effi Latiffianti, S.T., M.Sc.;Dosen;Teknik Sistem dan Industri;Fakultas Teknologi Industri dan Rekayasa Sistem
140002;9786232090576;Penataan Laboratorium Kimia Sekolah Menengah Atas Beserta Contoh Praktikum Kimia Sederhana;Ita Ulfin, Harmami, Hendro Juwono, dkk;Surabaya;Deepublish;2018;5975791;2022-11-10 00:07:24;buku ajar;Drs. Hendro Juwono, M.Si.;Dr. Hendro Juwono, M.Si.;Dosen;Kimia;Fakultas Sains dan Analitika Data
38569;9786025022128;KIMIA 1;Taslim Ersam...[et al.];Surabaya;Media Bersaudara, CV;2018;5975791;2022-11-10 00:07:24;buku ajar;Drs. Hendro Juwono, M.Si.;Dr. Hendro Juwono, M.Si.;Dosen;Kimia;Fakultas Sains dan Analitika Data
59292;9786028320450;Kimia Jilid 2 untuk SMK;Ratna Ediati,   Didik Prasetyoko,   Lukman Atmaja ,  Irmina Kris Murwani,   Hendro Juwono;Jakarta;Direktorat Pembinaan Sekolah Menengah Kejuruan;2008;5975791;2022-11-10 00:07:24;buku ajar;Drs. Hendro Juwono, M.Si.;Dr. Hendro Juwono, M.Si.;Dosen;Kimia;Fakultas Sains dan Analitika Data
139894;9786230250545;Pengembangan mode transportasi light rail transit berbasis sistem dinamik;Prof. Erma Suryani, S.T., M.T., Ph.D., Rully Agus Hendrawan, S. Kom., M.Eng., Muhammad Andika Satrugna Mahardhika, S.Kom., M.Kom., Ulfa Emi Rahmawati, S.Kom., M.Kom.;Yogyakarta;Deepublish;2022;5975820;2022-11-10 00:07:24;buku referensi;Prof. Erma Suryani, S.T., M.T., Ph.D.;Prof. Erma Suryani, S.T., M.T., Ph.D.;Dosen;Sistem Informasi;Fakultas Teknologi Elektro dan Informatika Cerdas
100025;9786230233517;Implementasi model simulasi sistem dinamik dalam industri jagung;Erma Suryani, Rully Agus Hendrawan & Ulfa Emi Rahmawati;Yogyakarta;Deepublish;2021;5975820;2022-11-10 00:07:24;buku referensi;Prof. Erma Suryani, S.T., M.T., Ph.D.;Prof. Erma Suryani, S.T., M.T., Ph.D.;Dosen;Sistem Informasi;Fakultas Teknologi Elektro dan Informatika Cerdas
100027;9786230218903;Model dan simulasi sistem dinamik;Erma Suryani, Rully Agus Hendrawan &  Ulfa Emi Rahmawati;Yogyakarta;Deepublish;2020;5975820;2022-11-10 00:07:24;buku referensi;Prof. Erma Suryani, S.T., M.T., Ph.D.;Prof. Erma Suryani, S.T., M.T., Ph.D.;Dosen;Sistem Informasi;Fakultas Teknologi Elektro dan Informatika Cerdas
141315;9786233180825;Pengembangan bisnis dan kreativitas;"penulis, Sayatman ... [et al.] ; editor, Sutikno ... [et al.]";Surabaya;ITS Press;2021;5975870;2022-11-10 00:07:24;buku monograf;Dr. Afifah Rosyidah, S.Si, M.Si.;Dr. Afifah Rosyidah, S.Si., M.Si.;Dosen;Kimia;Fakultas Sains dan Analitika Data
140208;9786233180849;Peningkatan keterampilan masyarakat;"penulis, Kartika Nuswantara ... [et al.] ; editor, Sutikno ... [et al.]";Surabaya;ITS Press;2021;5975870;2022-11-10 00:07:24;buku monograf;Dr. Afifah Rosyidah, S.Si, M.Si.;Dr. Afifah Rosyidah, S.Si., M.Si.;Dosen;Kimia;Fakultas Sains dan Analitika Data
141307;9786025037580;Pengembangan UMKM surabaya;Sutikno, Soedarso, Novianti Ika Sari;Surabaya;PT ITS Tekno Sains;2020;5975870;2022-11-10 00:07:24;buku monograf;Dr. Afifah Rosyidah, S.Si, M.Si.;Dr. Afifah Rosyidah, S.Si., M.Si.;Dosen;Kimia;Fakultas Sains dan Analitika Data
89843;9786239551339;Bangkit bersama masyarakat di era pandemi Covid-19;Irmina Kris Murwani, Afifah Rosyidah, Ratna Ediati, Didik Prasetyoko, Sutikno, Soedarso, Novianti Ika Sari;Surabaya;PT ITS Tekno Sains;2020;5975870;2022-11-10 00:07:24;buku monograf;Dr. Afifah Rosyidah, S.Si, M.Si.;Dr. Afifah Rosyidah, S.Si., M.Si.;Dosen;Kimia;Fakultas Sains dan Analitika Data
38569;9786025022128;KIMIA 1;Taslim Ersam...[et al.];Surabaya;Media Bersaudara, CV;2018;5975870;2022-11-10 00:07:24;buku ajar;Dr. Afifah Rosyidah, S.Si, M.Si.;Dr. Afifah Rosyidah, S.Si., M.Si.;Dosen;Kimia;Fakultas Sains dan Analitika Data
140332;9789811908675;Recent Advances in Mechanical Engineering: Select Proceedings of ICOME 2021;"penulis Berli Kamiel et al.; editor Ivan Tolj, M. V. Reddy, Achmad Syaifudin";Singapore;Springer;2022;5976188;2022-11-10 00:07:24;lainnya;Achmad Syaifudin, S.T., M.Eng., Ph.D.;Achmad Syaifudin, S.T., M.Eng., Ph.D.;Dosen;Teknik Mesin;Fakultas Teknologi Industri dan Rekayasa Sistem
140322;9786233180887;Material maju untuk aplikasi energi, medis dan lingkungan;"penulis, Abdul Hafid Bajamal ... [et al. ] ; editor, Agung Purniawan ... [et al.]";Surabaya;ITS Press;2022;5976188;2022-11-10 00:07:24;buku referensi;Achmad Syaifudin, S.T., M.Eng., Ph.D.;Achmad Syaifudin, S.T., M.Eng., Ph.D.;Dosen;Teknik Mesin;Fakultas Teknologi Industri dan Rekayasa Sistem
140012;9786232090583;Penataan laboratorium dan prosedur praktikum kimia terapan untuk Sekolah Menengah Kejuruan;Harmami;Surabaya;Deepublish;2019;5976202;2022-11-10 00:07:24;buku ajar;Drs. Djarot Sugiarso KS, M.S.;Drs. R. Djarot Sugiarso KS, M.S.;Dosen;Kimia;Fakultas Sains dan Analitika Data
140002;9786232090576;Penataan Laboratorium Kimia Sekolah Menengah Atas Beserta Contoh Praktikum Kimia Sederhana;Ita Ulfin, Harmami, Hendro Juwono, dkk;Surabaya;Deepublish;2018;5976202;2022-11-10 00:07:24;buku ajar;Drs. Djarot Sugiarso KS, M.S.;Drs. R. Djarot Sugiarso KS, M.S.;Dosen;Kimia;Fakultas Sains dan Analitika Data
